2019-04-17 05:30:35.857 INFO  [main][DialectDetector:158] Using dialect org.hibernate.dialect.MySQLDialect for MySQL 5.7
2019-04-17 05:30:38.428 INFO  [main][ModuleFrameworkImpl:1326] Starting initial bundles
2019-04-17 05:30:53.162 INFO  [ModuleFramework-Static-Bundles-1][LPKGIndexValidator:150] Running validation because of mismatched checksum for liferay-target-platform
2019-04-17 05:35:02.972 INFO  [ModuleFramework-Static-Bundles-1][LPKGIndexValidator:273] LPKG validation time 04:18s
2019-04-17 05:35:08.322 INFO  [ModuleFramework-Static-Bundles-1][LPKGIndexValidator:212] Updated C:\LR7\liferay-ce-portal-7.1.1-ga2\osgi\target-platform\integrity.properties
2019-04-17 05:35:08.362 INFO  [main][ModuleFrameworkImpl:1592] Started initial bundles
2019-04-17 05:35:08.378 INFO  [main][ModuleFrameworkImpl:1627] Starting dynamic bundles
2019-04-17 05:35:26.017 INFO  [main][ModuleFrameworkImpl:1716] Started dynamic bundles
2019-04-17 05:35:26.027 INFO  [main][ModuleFrameworkImpl:413] Navigate to Control Panel > Configuration > Gogo Shell and enter "lb" to see all bundles
2019-04-17 05:35:31.202 WARN  [Elasticsearch initialization thread][EmbeddedElasticsearchConnection:286] Liferay is configured to use embedded Elasticsearch as its search engine. Do NOT use embedded Elasticsearch in production. Embedded Elasticsearch is useful for development and demonstration purposes. Remote Elasticsearch connections can be configured in the Control Panel.
2019-04-17 05:35:42.840 INFO  [main][StartupHelper:72] There are no patches installed
2019-04-17 05:35:44.879 INFO  [main][AutoDeployDir:193] Auto deploy scanner started for C:\LR7\liferay-ce-portal-7.1.1-ga2\deploy
2019-04-17 05:36:05.697 INFO  [main][ThemeHotDeployListener:108] 1 theme for admin-theme is available for use
2019-04-17 05:36:07.204 INFO  [main][ThemeHotDeployListener:108] 1 theme for classic-theme is available for use
2019-04-17 05:36:07.683 ERROR [main][PortletImpl:2920] Unable to link role for portlet [MyCampaigns] with role-name [cf_PROJECT_OWNER] because role-link is null
2019-04-17 05:36:12.636 INFO  [main][SystemCheckOSGiCommands:54] System check is enabled. You can run a system check with the command "system:check" in Gogo shell.
2019-04-17 05:36:12.641 INFO  [main][SystemCheckOSGiCommands:64] Running system check
2019-04-17 05:36:12.641 INFO  [main][SystemCheckOSGiCommands:95] Available checkers :[Declarative Service Soft Circular Dependency Checker, Declarative Service Unsatisfied Component Checker, Spring Extender Unavailable Component Checker]
2019-04-17 05:36:12.642 INFO  [main][SystemCheckOSGiCommands:111] Running "Declarative Service Soft Circular Dependency Checker". You can run this by itself with command "ds:softCircularDependency" in gogo shell.
2019-04-17 05:36:13.565 INFO  [main][SystemCheckOSGiCommands:123] Declarative Service Soft Circular Dependency Checker check result: No issues were found.
2019-04-17 05:36:13.565 INFO  [main][SystemCheckOSGiCommands:111] Running "Declarative Service Unsatisfied Component Checker". You can run this by itself with command "ds:unsatisfied" in gogo shell.
2019-04-17 05:36:17.377 INFO  [main][SystemCheckOSGiCommands:123] Declarative Service Unsatisfied Component Checker check result: No issues were found.
2019-04-17 05:36:17.387 INFO  [main][SystemCheckOSGiCommands:111] Running "Spring Extender Unavailable Component Checker". You can run this by itself with command "dm na" in gogo shell.
2019-04-17 05:36:17.388 INFO  [main][SystemCheckOSGiCommands:123] Spring Extender Unavailable Component Checker check result: No issues were found.
2019-04-17 08:32:03.466 WARN  [HikariPool-1 housekeeper][HikariPool:686] HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=1h48m25s906ms623µs451ns).
2019-04-17 08:32:05.186 WARN  [HikariPool-2 housekeeper][HikariPool:686] HikariPool-2 - Thread starvation or clock leap detected (housekeeper delta=1h48m25s905ms146µs901ns).
2019-04-17 09:24:31.108 WARN  [HikariPool-1 housekeeper][HikariPool:686] HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=9m56s966ms614µs476ns).
2019-04-17 09:24:32.737 WARN  [HikariPool-2 housekeeper][HikariPool:686] HikariPool-2 - Thread starvation or clock leap detected (housekeeper delta=9m56s965ms51µs923ns).
2019-04-17 11:41:10.467 WARN  [HikariPool-1 housekeeper][HikariPool:686] HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=47m7s977ms429µs530ns).
2019-04-17 11:41:11.983 WARN  [HikariPool-2 housekeeper][HikariPool:686] HikariPool-2 - Thread starvation or clock leap detected (housekeeper delta=47m7s993ms24µs966ns).
