2019-05-03 03:38:40.516 INFO  [main][DialectDetector:158] Using dialect org.hibernate.dialect.MySQLDialect for MySQL 5.7
2019-05-03 03:38:43.791 INFO  [main][ModuleFrameworkImpl:1326] Starting initial bundles
2019-05-03 03:39:00.022 INFO  [ModuleFramework-Static-Bundles-4][LPKGIndexValidator:166] Passed integrity check
2019-05-03 03:39:00.315 INFO  [main][ModuleFrameworkImpl:1592] Started initial bundles
2019-05-03 03:39:00.315 INFO  [main][ModuleFrameworkImpl:1627] Starting dynamic bundles
2019-05-03 03:40:43.932 INFO  [main][ModuleFrameworkImpl:1716] Started dynamic bundles
2019-05-03 03:40:43.946 INFO  [main][ModuleFrameworkImpl:413] Navigate to Control Panel > Configuration > Gogo Shell and enter "lb" to see all bundles
2019-05-03 03:40:49.498 WARN  [Elasticsearch initialization thread][EmbeddedElasticsearchConnection:286] Liferay is configured to use embedded Elasticsearch as its search engine. Do NOT use embedded Elasticsearch in production. Embedded Elasticsearch is useful for development and demonstration purposes. Remote Elasticsearch connections can be configured in the Control Panel.
2019-05-03 03:41:01.279 INFO  [main][StartupHelper:72] There are no patches installed
2019-05-03 03:41:03.098 INFO  [main][AutoDeployDir:193] Auto deploy scanner started for C:\LR7\liferay-ce-portal-7.1.1-ga2\deploy
2019-05-03 03:41:25.653 INFO  [main][ThemeHotDeployListener:108] 1 theme for classic-theme is available for use
2019-05-03 03:41:26.619 INFO  [main][ThemeHotDeployListener:108] 1 theme for admin-theme is available for use
2019-05-03 03:41:28.244 ERROR [main][PortletImpl:2920] Unable to link role for portlet [MyCampaigns] with role-name [cf_PROJECT_OWNER] because role-link is null
2019-05-03 03:41:32.088 INFO  [main][SystemCheckOSGiCommands:54] System check is enabled. You can run a system check with the command "system:check" in Gogo shell.
2019-05-03 03:41:32.096 INFO  [main][SystemCheckOSGiCommands:64] Running system check
2019-05-03 03:41:32.096 INFO  [main][SystemCheckOSGiCommands:95] Available checkers :[Declarative Service Soft Circular Dependency Checker, Declarative Service Unsatisfied Component Checker, Spring Extender Unavailable Component Checker]
2019-05-03 03:41:32.098 INFO  [main][SystemCheckOSGiCommands:111] Running "Declarative Service Soft Circular Dependency Checker". You can run this by itself with command "ds:softCircularDependency" in gogo shell.
2019-05-03 03:41:33.207 INFO  [main][SystemCheckOSGiCommands:123] Declarative Service Soft Circular Dependency Checker check result: No issues were found.
2019-05-03 03:41:33.217 INFO  [main][SystemCheckOSGiCommands:111] Running "Declarative Service Unsatisfied Component Checker". You can run this by itself with command "ds:unsatisfied" in gogo shell.
2019-05-03 03:41:37.408 INFO  [main][SystemCheckOSGiCommands:123] Declarative Service Unsatisfied Component Checker check result: No issues were found.
2019-05-03 03:41:37.409 INFO  [main][SystemCheckOSGiCommands:111] Running "Spring Extender Unavailable Component Checker". You can run this by itself with command "dm na" in gogo shell.
2019-05-03 03:41:37.410 INFO  [main][SystemCheckOSGiCommands:123] Spring Extender Unavailable Component Checker check result: No issues were found.
2019-05-03 04:40:44.135 WARN  [HikariPool-1 housekeeper][HikariPool:686] HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=13m32s974ms402µs89ns).
2019-05-03 04:40:46.757 WARN  [HikariPool-2 housekeeper][HikariPool:686] HikariPool-2 - Thread starvation or clock leap detected (housekeeper delta=13m32s980ms809µs87ns).
2019-05-03 05:45:33.725 WARN  [HikariPool-1 housekeeper][HikariPool:686] HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=34m19s171ms911µs985ns).
2019-05-03 05:45:36.337 WARN  [HikariPool-2 housekeeper][HikariPool:686] HikariPool-2 - Thread starvation or clock leap detected (housekeeper delta=34m19s159ms313µs170ns).
2019-05-03 10:37:21.819 WARN  [HikariPool-1 housekeeper][HikariPool:686] HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=3h50m17s256ms598µs469ns).
2019-05-03 10:37:24.442 WARN  [HikariPool-2 housekeeper][HikariPool:686] HikariPool-2 - Thread starvation or clock leap detected (housekeeper delta=3h50m17s271ms369µs639ns).
2019-05-03 11:19:48.224 WARN  [HikariPool-1 housekeeper][HikariPool:686] HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=11m25s995ms973µs816ns).
2019-05-03 11:19:50.829 WARN  [HikariPool-2 housekeeper][HikariPool:686] HikariPool-2 - Thread starvation or clock leap detected (housekeeper delta=11m25s994ms224µs393ns).
