2019-05-07 04:00:28.134 INFO  [main][DialectDetector:158] Using dialect org.hibernate.dialect.MySQLDialect for MySQL 5.7
2019-05-07 04:00:31.219 INFO  [main][ModuleFrameworkImpl:1326] Starting initial bundles
2019-05-07 04:00:57.091 INFO  [ModuleFramework-Static-Bundles-1][LPKGIndexValidator:166] Passed integrity check
2019-05-07 04:00:57.260 INFO  [main][ModuleFrameworkImpl:1592] Started initial bundles
2019-05-07 04:00:57.261 INFO  [main][ModuleFrameworkImpl:1627] Starting dynamic bundles
2019-05-07 04:01:12.645 INFO  [main][ModuleFrameworkImpl:1716] Started dynamic bundles
2019-05-07 04:01:12.662 INFO  [main][ModuleFrameworkImpl:413] Navigate to Control Panel > Configuration > Gogo Shell and enter "lb" to see all bundles
2019-05-07 04:01:18.612 WARN  [Elasticsearch initialization thread][EmbeddedElasticsearchConnection:286] Liferay is configured to use embedded Elasticsearch as its search engine. Do NOT use embedded Elasticsearch in production. Embedded Elasticsearch is useful for development and demonstration purposes. Remote Elasticsearch connections can be configured in the Control Panel.
2019-05-07 04:01:31.317 INFO  [main][StartupHelper:72] There are no patches installed
2019-05-07 04:01:34.092 INFO  [main][AutoDeployDir:193] Auto deploy scanner started for C:\LR7\liferay-ce-portal-7.1.1-ga2\deploy
2019-05-07 04:02:17.985 INFO  [main][ThemeHotDeployListener:108] 1 theme for classic-theme is available for use
2019-05-07 04:02:19.205 INFO  [main][ThemeHotDeployListener:108] 1 theme for admin-theme is available for use
2019-05-07 04:02:23.584 ERROR [main][PortletImpl:2920] Unable to link role for portlet [MyCampaigns] with role-name [cf_PROJECT_OWNER] because role-link is null
2019-05-07 04:02:26.345 INFO  [main][SystemCheckOSGiCommands:54] System check is enabled. You can run a system check with the command "system:check" in Gogo shell.
2019-05-07 04:02:26.346 INFO  [main][SystemCheckOSGiCommands:64] Running system check
2019-05-07 04:02:26.347 INFO  [main][SystemCheckOSGiCommands:95] Available checkers :[Declarative Service Soft Circular Dependency Checker, Declarative Service Unsatisfied Component Checker, Spring Extender Unavailable Component Checker]
2019-05-07 04:02:26.348 INFO  [main][SystemCheckOSGiCommands:111] Running "Declarative Service Soft Circular Dependency Checker". You can run this by itself with command "ds:softCircularDependency" in gogo shell.
2019-05-07 04:02:27.500 INFO  [main][SystemCheckOSGiCommands:123] Declarative Service Soft Circular Dependency Checker check result: No issues were found.
2019-05-07 04:02:27.501 INFO  [main][SystemCheckOSGiCommands:111] Running "Declarative Service Unsatisfied Component Checker". You can run this by itself with command "ds:unsatisfied" in gogo shell.
2019-05-07 04:02:32.424 INFO  [main][SystemCheckOSGiCommands:123] Declarative Service Unsatisfied Component Checker check result: No issues were found.
2019-05-07 04:02:32.425 INFO  [main][SystemCheckOSGiCommands:111] Running "Spring Extender Unavailable Component Checker". You can run this by itself with command "dm na" in gogo shell.
2019-05-07 04:02:32.426 INFO  [main][SystemCheckOSGiCommands:123] Spring Extender Unavailable Component Checker check result: No issues were found.
2019-05-07 04:49:36.713 INFO  [main][DialectDetector:158] Using dialect org.hibernate.dialect.MySQLDialect for MySQL 5.7
2019-05-07 04:49:39.263 INFO  [main][ModuleFrameworkImpl:1326] Starting initial bundles
2019-05-07 04:49:55.414 INFO  [ModuleFramework-Static-Bundles-1][LPKGIndexValidator:166] Passed integrity check
2019-05-07 04:49:55.571 INFO  [main][ModuleFrameworkImpl:1592] Started initial bundles
2019-05-07 04:49:55.571 INFO  [main][ModuleFrameworkImpl:1627] Starting dynamic bundles
2019-05-07 04:50:08.038 INFO  [main][ModuleFrameworkImpl:1716] Started dynamic bundles
2019-05-07 04:50:08.044 INFO  [main][ModuleFrameworkImpl:413] Navigate to Control Panel > Configuration > Gogo Shell and enter "lb" to see all bundles
2019-05-07 04:50:14.492 WARN  [Elasticsearch initialization thread][EmbeddedElasticsearchConnection:286] Liferay is configured to use embedded Elasticsearch as its search engine. Do NOT use embedded Elasticsearch in production. Embedded Elasticsearch is useful for development and demonstration purposes. Remote Elasticsearch connections can be configured in the Control Panel.
2019-05-07 04:50:25.780 INFO  [main][StartupHelper:72] There are no patches installed
2019-05-07 04:50:27.687 INFO  [main][AutoDeployDir:193] Auto deploy scanner started for C:\LR7\liferay-ce-portal-7.1.1-ga2\deploy
2019-05-07 04:50:52.160 INFO  [main][ThemeHotDeployListener:108] 1 theme for classic-theme is available for use
2019-05-07 04:50:53.117 INFO  [main][ThemeHotDeployListener:108] 1 theme for admin-theme is available for use
2019-05-07 04:50:54.601 ERROR [main][PortletImpl:2920] Unable to link role for portlet [MyCampaigns] with role-name [cf_PROJECT_OWNER] because role-link is null
2019-05-07 04:50:58.376 INFO  [main][SystemCheckOSGiCommands:54] System check is enabled. You can run a system check with the command "system:check" in Gogo shell.
2019-05-07 04:50:58.379 INFO  [main][SystemCheckOSGiCommands:64] Running system check
2019-05-07 04:50:58.379 INFO  [main][SystemCheckOSGiCommands:95] Available checkers :[Declarative Service Soft Circular Dependency Checker, Declarative Service Unsatisfied Component Checker, Spring Extender Unavailable Component Checker]
2019-05-07 04:50:58.381 INFO  [main][SystemCheckOSGiCommands:111] Running "Declarative Service Soft Circular Dependency Checker". You can run this by itself with command "ds:softCircularDependency" in gogo shell.
2019-05-07 04:50:59.381 INFO  [main][SystemCheckOSGiCommands:123] Declarative Service Soft Circular Dependency Checker check result: No issues were found.
